DATETIME,DEPTH,TEMP
2018-10-14,1.35600000000005,8.90716666666667
2018-10-14,1.85600000000005,8.94958333333333
2018-10-15,1,NA
2018-10-15,1.35960000000006,7.807375
2018-10-15,1.85960000000006,7.83758333333333
2018-10-16,1,NA
2018-10-16,1.35930000000002,7.41579166666667
2018-10-16,1.85930000000002,7.42004166666667
2018-10-17,1,NA
2018-10-17,1.35600000000005,7.3995
2018-10-17,1.85600000000005,7.42566666666667
2018-10-18,1,NA
2018-10-18,1.35380000000004,7.33620833333333
2018-10-18,1.85380000000004,7.228625
2018-10-19,1,NA
2018-10-19,1.35590000000002,7.56825
2018-10-19,1.85590000000002,7.57358333333333
2018-10-20,1,NA
2018-10-20,1.35650000000004,7.09195833333333
2018-10-20,1.85650000000004,7.12754166666667
2018-10-21,1,NA
2018-10-21,1.35560000000004,6.42008333333333
2018-10-21,1.85560000000004,6.41375
2018-10-22,1,NA
2018-10-22,1.35620000000006,6.53058333333333
2018-10-22,1.85620000000006,6.52
2018-10-23,1,NA
2018-10-23,1.35620000000006,6.701875
2018-10-23,1.85620000000006,6.71883333333333
2018-10-24,1,NA
2018-10-24,1.35620000000006,6.976125
2018-10-24,1.85620000000006,6.919375
2018-10-25,1,NA
2018-10-25,1.35620000000006,7.116125
2018-10-25,1.85620000000006,7.07425
2018-10-26,1,NA
2018-10-26,1.35620000000006,7.39316666666667
2018-10-26,1.85620000000006,7.35858333333333
2018-10-27,1,NA
2018-10-27,1.35620000000006,7.58383333333333
2018-10-27,1.85620000000006,7.60483333333333
2018-10-28,1,NA
2018-10-28,1.35620000000006,7.51275
2018-10-28,1.85620000000006,7.55029166666667
2018-10-29,1,NA
2018-10-29,1.35620000000006,7.226625
2018-10-29,1.85620000000006,7.257125
2018-10-30,1,NA
2018-10-30,1.35620000000006,7.20025
2018-10-30,1.85620000000006,7.189625
2018-10-31,1,NA
2018-10-31,1.35620000000006,7.69175
2018-10-31,1.85620000000006,7.65475
2018-11-01,1,NA
2018-11-01,1.36070000000001,7.42566666666667
2018-11-01,1.86070000000001,7.42575
2018-11-02,1,NA
2018-11-02,1.36210000000005,7.16991666666667
2018-11-02,1.86210000000005,7.18458333333333
2018-11-03,1,NA
2018-11-03,1.35990000000004,7.00695833333333
2018-11-03,1.85990000000004,7.041625
2018-11-04,1,NA
2018-11-04,1.38270000000006,6.601
2018-11-04,1.88270000000006,6.64429166666667
2018-11-05,1,NA
2018-11-05,1.40200000000004,6.63383333333333
2018-11-05,1.90200000000004,6.66866666666667
2018-11-06,1,NA
2018-11-06,1.41080000000005,6.65816666666667
2018-11-06,1.91080000000005,6.69925
2018-11-07,1,NA
2018-11-07,1.41040000000004,5.72458333333333
2018-11-07,1.91040000000004,5.773625
2018-11-08,1,NA
2018-11-08,1.40830000000005,4.679125
2018-11-08,1.90830000000005,4.72995833333333
2018-11-09,1,NA
2018-11-09,1.40880000000004,3.98829166666667
2018-11-09,1.90880000000004,4.04491666666667
2018-11-10,1,NA
2018-11-10,1.40830000000005,2.35445833333333
2018-11-10,1.90830000000005,2.42470833333333
2018-11-11,1,NA
2018-11-11,1.40870000000001,2.095625
2018-11-11,1.90870000000001,2.17045833333333
2018-11-12,1,NA
2018-11-12,1.4076,1.66141666666667
2018-11-12,1.9076,1.71445833333333
2018-11-13,1,NA
2018-11-13,1.40580000000006,0.809666666666667
2018-11-13,1.90580000000006,0.901166666666667
2018-11-14,1,NA
2018-11-14,1.40530000000001,1.15420833333333
2018-11-14,1.90530000000001,1.27716666666667
2018-11-15,1,NA
2018-11-15,1.40730000000002,1.99870833333333
